what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1322847103491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322847119169
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322847125487
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1322847126844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322847127062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322847128530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322847128546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322847131151
activated,view,org.eclipse.tm.terminal.view,2.2.0.v201103142315,"org.eclipse.tm.terminal.view.TerminalView",1322847132337
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1322847135644
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322847135909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322847140511
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322847143366
activated,view,org.eclipse.tm.terminal.view,2.2.0.v201103142315,"org.eclipse.tm.terminal.view.TerminalView",1322847146346
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322847182195
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322847186828
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1322847187390
